studies,rate,alpha,beta,reps,mc,step_size,job,user_time,system_time,elapsed_time,lower,upper,delta,na_lower,mean_lower,med_lower,na_upper,mean_upper,med_upper,min_len,mean_len,med_len,max_len,in_bounds,global_mean_cp,global_na_lower,global_mean_lower,global_median_lower,global_na_upper,global_mean_upper,global_median_upper,global_min_len,global_mean_len,global_median_len,global_max_len
10,0.006,8.5,8.5,10,2000,0.02,2,1772.959,0.35,1773.507,0.10391503065936311,0.55394211219778,0.45002708153841686,0,0.2814224746539405,0.28879275537854904,0,0.7760034837049753,0.8019438895176939,0.4264205834781094,0.4945810090510348,0.5025477266139624,0.5835349764271851,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,2,1772.959,0.35,1773.507,0.38031139367425426,0.850521939659079,0.4702105459848247,0,0.2814224746539405,0.28879275537854904,0,0.7760034837049753,0.8019438895176939,0.4264205834781094,0.4945810090510348,0.5025477266139624,0.5835349764271851,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,2,1772.959,0.35,1773.507,0.2804121767106723,0.7959298146313191,0.5155176379206468,0,0.2814224746539405,0.28879275537854904,0,0.7760034837049753,0.8019438895176939,0.4264205834781094,0.4945810090510348,0.5025477266139624,0.5835349764271851,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,2,1772.959,0.35,1773.507,0.45230527781160257,0.878725861289712,0.4264205834781094,0,0.2814224746539405,0.28879275537854904,0,0.7760034837049753,0.8019438895176939,0.4264205834781094,0.4945810090510348,0.5025477266139624,0.5835349764271851,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,2,1772.959,0.35,1773.507,0.300907875598303,0.816234981544554,0.515327105946251,0,0.2814224746539405,0.28879275537854904,0,0.7760034837049753,0.8019438895176939,0.4264205834781094,0.4945810090510348,0.5025477266139624,0.5835349764271851,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,2,1772.959,0.35,1773.507,0.24442845824544082,0.7091429703259878,0.46471451208054704,0,0.2814224746539405,0.28879275537854904,0,0.7760034837049753,0.8019438895176939,0.4264205834781094,0.4945810090510348,0.5025477266139624,0.5835349764271851,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,2,1772.959,0.35,1773.507,0.29717333404642576,0.7896293870420097,0.4924560529955839,0,0.2814224746539405,0.28879275537854904,0,0.7760034837049753,0.8019438895176939,0.4264205834781094,0.4945810090510348,0.5025477266139624,0.5835349764271851,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,2,1772.959,0.35,1773.507,0.20934446028483214,0.7219838605171729,0.5126394002323408,0,0.2814224746539405,0.28879275537854904,0,0.7760034837049753,0.8019438895176939,0.4264205834781094,0.4945810090510348,0.5025477266139624,0.5835349764271851,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,2,1772.959,0.35,1773.507,0.3210037515316272,0.8359659454380698,0.5149621939064426,0,0.2814224746539405,0.28879275537854904,0,0.7760034837049753,0.8019438895176939,0.4264205834781094,0.4945810090510348,0.5025477266139624,0.5835349764271851,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,3,1611.185,0.214,1611.5670000000002,0.15633663465931127,0.7055681272454508,0.5492314925861396,0,0.25105944409696807,0.23815137548766163,0,0.7544787676912438,0.7543632758765653,0.4491590642535028,0.5034193235942758,0.5032015205321277,0.5743816020146822,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,3,1611.185,0.214,1611.5670000000002,0.33667427265051497,0.8256471559209135,0.48897288327039856,0,0.25105944409696807,0.23815137548766163,0,0.7544787676912438,0.7543632758765653,0.4491590642535028,0.5034193235942758,0.5032015205321277,0.5743816020146822,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,3,1611.185,0.214,1611.5670000000002,0.17869108265646633,0.69374939353401,0.5150583108775437,0,0.25105944409696807,0.23815137548766163,0,0.7544787676912438,0.7543632758765653,0.4491590642535028,0.5034193235942758,0.5032015205321277,0.5743816020146822,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,3,1611.185,0.214,1611.5670000000002,0.4010468090413797,0.8703817623871919,0.4693349533458122,0,0.25105944409696807,0.23815137548766163,0,0.7544787676912438,0.7543632758765653,0.4491590642535028,0.5034193235942758,0.5032015205321277,0.5743816020146822,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,3,1611.185,0.214,1611.5670000000002,0.11946808692086776,0.5686271511743706,0.4491590642535028,0,0.25105944409696807,0.23815137548766163,0,0.7544787676912438,0.7543632758765653,0.4491590642535028,0.5034193235942758,0.5032015205321277,0.5743816020146822,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,3,1611.185,0.214,1611.5670000000002,0.2666299724199337,0.7778938371038757,0.511263864683942,0,0.25105944409696807,0.23815137548766163,0,0.7544787676912438,0.7543632758765653,0.4491590642535028,0.5034193235942758,0.5032015205321277,0.5743816020146822,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,3,1611.185,0.214,1611.5670000000002,0.1564511126345726,0.7308327146492548,0.5743816020146822,0,0.25105944409696807,0.23815137548766163,0,0.7544787676912438,0.7543632758765653,0.4491590642535028,0.5034193235942758,0.5032015205321277,0.5743816020146822,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,3,1611.185,0.214,1611.5670000000002,0.39874883517695703,0.8660924346643128,0.4673435994873558,0,0.25105944409696807,0.23815137548766163,0,0.7544787676912438,0.7543632758765653,0.4491590642535028,0.5034193235942758,0.5032015205321277,0.5743816020146822,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,3,1611.185,0.214,1611.5670000000002,0.2096727785553896,0.7239810675984566,0.514308289043067,0,0.25105944409696807,0.23815137548766163,0,0.7544787676912438,0.7543632758765653,0.4491590642535028,0.5034193235942758,0.5032015205321277,0.5743816020146822,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,3,1611.185,0.214,1611.5670000000002,0.28687485625428777,0.7820140326346012,0.49513917638031346,0,0.25105944409696807,0.23815137548766163,0,0.7544787676912438,0.7543632758765653,0.4491590642535028,0.5034193235942758,0.5032015205321277,0.5743816020146822,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,4,1687.141,0.192,1687.197,0.19904711592878352,0.8176195507378832,0.6185724348090996,0,0.28217215552595837,0.25755411165351283,0,0.7833832578619673,0.7800020061359556,0.4512286299379069,0.5012111023360089,0.48980005097600754,0.6185724348090996,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,4,1687.141,0.192,1687.197,0.28832332112607684,0.7784491656464098,0.4901258445203329,0,0.28217215552595837,0.25755411165351283,0,0.7833832578619673,0.7800020061359556,0.4512286299379069,0.5012111023360089,0.48980005097600754,0.6185724348090996,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,4,1687.141,0.192,1687.197,0.48474282788818934,0.9359714578260963,0.4512286299379069,0,0.28217215552595837,0.25755411165351283,0,0.7833832578619673,0.7800020061359556,0.4512286299379069,0.5012111023360089,0.48980005097600754,0.6185724348090996,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,4,1687.141,0.192,1687.197,0.3873228750161283,0.855806376684552,0.4684835016684237,0,0.28217215552595837,0.25755411165351283,0,0.7833832578619673,0.7800020061359556,0.4512286299379069,0.5012111023360089,0.48980005097600754,0.6185724348090996,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,4,1687.141,0.192,1687.197,0.2447426487946647,0.7552573512053353,0.5105147024106707,0,0.28217215552595837,0.25755411165351283,0,0.7833832578619673,0.7800020061359556,0.4512286299379069,0.5012111023360089,0.48980005097600754,0.6185724348090996,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,4,1687.141,0.192,1687.197,0.24912612411971932,0.7631891468162413,0.5140630226965219,0,0.28217215552595837,0.25755411165351283,0,0.7833832578619673,0.7800020061359556,0.4512286299379069,0.5012111023360089,0.48980005097600754,0.6185724348090996,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,4,1687.141,0.192,1687.197,0.29475266720252624,0.7842269246342084,0.48947425743168216,0,0.28217215552595837,0.25755411165351283,0,0.7833832578619673,0.7800020061359556,0.4512286299379069,0.5012111023360089,0.48980005097600754,0.6185724348090996,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,4,1687.141,0.192,1687.197,0.2659820991873063,0.7815548466255016,0.5155727474381953,0,0.28217215552595837,0.25755411165351283,0,0.7833832578619673,0.7800020061359556,0.4512286299379069,0.5012111023360089,0.48980005097600754,0.6185724348090996,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,4,1687.141,0.192,1687.197,0.22865683503315953,0.7162589898826655,0.4876021548495059,0,0.28217215552595837,0.25755411165351283,0,0.7833832578619673,0.7800020061359556,0.4512286299379069,0.5012111023360089,0.48980005097600754,0.6185724348090996,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,4,1687.141,0.192,1687.197,0.17902504096302985,0.6454987685607798,0.46647372759774997,0,0.28217215552595837,0.25755411165351283,0,0.7833832578619673,0.7800020061359556,0.4512286299379069,0.5012111023360089,0.48980005097600754,0.6185724348090996,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,5,1934.1899999999998,0.443,1934.6770000000001,0.33854213976254,0.8324984246113577,0.4939562848488177,0,0.23102593527789986,0.2331106694075616,0,0.7263048622506203,0.710741743611518,0.4625159154897038,0.4952789269727204,0.4931591092329852,0.5462033197800732,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,5,1934.1899999999998,0.443,1934.6770000000001,0.2796462245072955,0.7670204421593712,0.48737421765207567,0,0.23102593527789986,0.2331106694075616,0,0.7263048622506203,0.710741743611518,0.4625159154897038,0.4952789269727204,0.4931591092329852,0.5462033197800732,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,5,1934.1899999999998,0.443,1934.6770000000001,0.14517015555744645,0.6681631777758871,0.5229930222184407,0,0.23102593527789986,0.2331106694075616,0,0.7263048622506203,0.710741743611518,0.4625159154897038,0.4952789269727204,0.4931591092329852,0.5462033197800732,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,5,1934.1899999999998,0.443,1934.6770000000001,0.15526272934391797,0.7014660491239911,0.5462033197800732,0,0.23102593527789986,0.2331106694075616,0,0.7263048622506203,0.710741743611518,0.4625159154897038,0.4952789269727204,0.4931591092329852,0.5462033197800732,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,5,1934.1899999999998,0.443,1934.6770000000001,0.3472256003782501,0.8427743996217498,0.4955487992434997,0,0.23102593527789986,0.2331106694075616,0,0.7263048622506203,0.710741743611518,0.4625159154897038,0.4952789269727204,0.4931591092329852,0.5462033197800732,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,5,1934.1899999999998,0.443,1934.6770000000001,0.2147632471772591,0.7075094800954682,0.4927462329182091,0,0.23102593527789986,0.2331106694075616,0,0.7263048622506203,0.710741743611518,0.4625159154897038,0.4952789269727204,0.4931591092329852,0.5462033197800732,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,5,1934.1899999999998,0.443,1934.6770000000001,0.15543622944834165,0.649008214996103,0.49357198554776127,0,0.23102593527789986,0.2331106694075616,0,0.7263048622506203,0.710741743611518,0.4625159154897038,0.4952789269727204,0.4931591092329852,0.5462033197800732,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,5,1934.1899999999998,0.443,1934.6770000000001,0.2514580916378641,0.7139740071275679,0.4625159154897038,0,0.23102593527789986,0.2331106694075616,0,0.7263048622506203,0.710741743611518,0.4625159154897038,0.4952789269727204,0.4931591092329852,0.5462033197800732,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,5,1934.1899999999998,0.443,1934.6770000000001,0.2629514390062405,0.7522337461789447,0.48928230717270416,0,0.23102593527789986,0.2331106694075616,0,0.7263048622506203,0.710741743611518,0.4625159154897038,0.4952789269727204,0.4931591092329852,0.5462033197800732,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,5,1934.1899999999998,0.443,1934.6770000000001,0.1598034959598433,0.6284006808157621,0.4685971848559187,0,0.23102593527789986,0.2331106694075616,0,0.7263048622506203,0.710741743611518,0.4625159154897038,0.4952789269727204,0.4931591092329852,0.5462033197800732,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,6,1849.559,0.497,1850.15,0.19661385247328636,0.6895766237171899,0.49296277124390353,0,0.2207397199846486,0.1982832070468224,0,0.7622131820515868,0.7475994990338428,0.49296277124390353,0.5414734620669381,0.516081106380786,0.6440577001833181,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,6,1849.559,0.497,1850.15,0.17502954402007886,0.6696926782021435,0.49466313418206465,0,0.2207397199846486,0.1982832070468224,0,0.7622131820515868,0.7475994990338428,0.49296277124390353,0.5414734620669381,0.516081106380786,0.6440577001833181,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,6,1849.559,0.497,1850.15,0.2830861812174098,0.7968432720453767,0.513757090827967,0,0.2207397199846486,0.1982832070468224,0,0.7622131820515868,0.7475994990338428,0.49296277124390353,0.5414734620669381,0.516081106380786,0.6440577001833181,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,6,1849.559,0.497,1850.15,0.13255336488678232,0.6983557260223089,0.5658023611355265,0,0.2207397199846486,0.1982832070468224,0,0.7622131820515868,0.7475994990338428,0.49296277124390353,0.5414734620669381,0.516081106380786,0.6440577001833181,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,6,1849.559,0.497,1850.15,0.11802324743624028,0.6353100858970933,0.517286838460853,0,0.2207397199846486,0.1982832070468224,0,0.7622131820515868,0.7475994990338428,0.49296277124390353,0.5414734620669381,0.516081106380786,0.6440577001833181,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,6,1849.559,0.497,1850.15,0.14565755094487876,0.6605329252455976,0.5148753743007188,0,0.2207397199846486,0.1982832070468224,0,0.7622131820515868,0.7475994990338428,0.49296277124390353,0.5414734620669381,0.516081106380786,0.6440577001833181,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,6,1849.559,0.497,1850.15,0.19995256162035843,0.8000474383796418,0.6000948767592833,0,0.2207397199846486,0.1982832070468224,0,0.7622131820515868,0.7475994990338428,0.49296277124390353,0.5414734620669381,0.516081106380786,0.6440577001833181,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,6,1849.559,0.497,1850.15,0.3024213225671416,0.8791659790201599,0.5767446564530183,0,0.2207397199846486,0.1982832070468224,0,0.7622131820515868,0.7475994990338428,0.49296277124390353,0.5414734620669381,0.516081106380786,0.6440577001833181,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,6,1849.559,0.497,1850.15,0.326088424771969,0.8205782418946975,0.49448981712272855,0,0.2207397199846486,0.1982832070468224,0,0.7622131820515868,0.7475994990338428,0.49296277124390353,0.5414734620669381,0.516081106380786,0.6440577001833181,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
10,0.006,8.5,8.5,10,2000,0.02,6,1849.559,0.497,1850.15,0.32797114990834086,0.972028850091659,0.6440577001833181,0,0.2207397199846486,0.1982832070468224,0,0.7622131820515868,0.7475994990338428,0.49296277124390353,0.5414734620669381,0.516081106380786,0.6440577001833181,1,0.979,0,0.25188559406315075,0.24191043264192041,0,0.7560009021739986,0.7617571454137324,0.32956883937170334,0.5041153081108478,0.5043140163553431,0.6968364108720048
