job,lower,upper,delta,tot_l,tot_u,time,in_bounds,mean_cp,na_lower,mean_lower,med_lower,na_upper,mean_upper,med_upper,min_len,mean_len,med_len,max_len,global_mean_cp,global_na_lower,global_mean_lower,global_median_lower,global_na_upper,global_mean_upper,global_median_upper,global_min_len,global_mean_len,global_median_len,global_max_len
33,0.1890408,0.6990544,0.5100136,0,0,189.372,1,1,0,0.26786536,0.2867623,0,0.77233377,0.7889952499999999,0.41456790000000004,0.50446841,0.50286035,0.5523121,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
34,0.3222721,0.7857239,0.4634518,0,0,197.245,1,1,0,0.244896377,0.26730385,0,0.74446835,0.76692235,0.4634518,0.499571973,0.5010062000000001,0.5252604,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
34,0.2648224,0.7619633,0.4971409,0,0,195.342,1,1,0,0.244896377,0.26730385,0,0.74446835,0.76692235,0.4634518,0.499571973,0.5010062000000001,0.5252604,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
34,0.2255158,0.7254321,0.49991630000000004,0,0,203.88,1,1,0,0.244896377,0.26730385,0,0.74446835,0.76692235,0.4634518,0.499571973,0.5010062000000001,0.5252604,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
34,0.2919994,0.8172598,0.5252604,0,0,173.796,1,1,0,0.244896377,0.26730385,0,0.74446835,0.76692235,0.4634518,0.499571973,0.5010062000000001,0.5252604,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
34,0.08666667,0.6060433,0.51937663,0,0,141.178,1,1,0,0.244896377,0.26730385,0,0.74446835,0.76692235,0.4634518,0.499571973,0.5010062000000001,0.5252604,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
34,0.2697853,0.7718814,0.5020961,0,0,195.631,1,1,0,0.244896377,0.26730385,0,0.74446835,0.76692235,0.4634518,0.499571973,0.5010062000000001,0.5252604,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
34,0.227217,0.745746,0.518529,0,0,204.118,1,1,0,0.244896377,0.26730385,0,0.74446835,0.76692235,0.4634518,0.499571973,0.5010062000000001,0.5252604,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
34,0.1483085,0.6350249,0.4867164,0,0,163.874,1,1,0,0.244896377,0.26730385,0,0.74446835,0.76692235,0.4634518,0.499571973,0.5010062000000001,0.5252604,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
34,0.2988255,0.7783174,0.4794919,0,0,195.996,1,1,0,0.244896377,0.26730385,0,0.74446835,0.76692235,0.4634518,0.499571973,0.5010062000000001,0.5252604,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
34,0.3135511,0.8172914,0.5037403,0,0,177.803,1,1,0,0.244896377,0.26730385,0,0.74446835,0.76692235,0.4634518,0.499571973,0.5010062000000001,0.5252604,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
35,0.1510506,0.6377249,0.4866743,0,0,163.992,1,1,0,0.23900459,0.2483632,0,0.72683195,0.7314311,0.4101798,0.48782736000000004,0.4864683,0.5397321,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
35,0.2294496,0.6396294,0.4101798,0,0,194.874,1,1,0,0.23900459,0.2483632,0,0.72683195,0.7314311,0.4101798,0.48782736000000004,0.4864683,0.5397321,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
35,0.2054001,0.6845999,0.47919980000000006,0,0,181.345,1,1,0,0.23900459,0.2483632,0,0.72683195,0.7314311,0.4101798,0.48782736000000004,0.4864683,0.5397321,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
35,0.295017,0.7812793,0.48626230000000004,0,0,203.008,1,1,0,0.23900459,0.2483632,0,0.72683195,0.7314311,0.4101798,0.48782736000000004,0.4864683,0.5397321,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
35,0.1742498,0.6624168,0.488167,0,0,176.527,1,1,0,0.23900459,0.2483632,0,0.72683195,0.7314311,0.4101798,0.48782736000000004,0.4864683,0.5397321,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
35,0.2782787,0.74087480000000006,0.46259610000000007,0,0,203.079,1,1,0,0.23900459,0.2483632,0,0.72683195,0.7314311,0.4101798,0.48782736000000004,0.4864683,0.5397321,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
35,0.1980126,0.7219874,0.5239748,0,0,186.888,1,1,0,0.23900459,0.2483632,0,0.72683195,0.7314311,0.4101798,0.48782736000000004,0.4864683,0.5397321,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
35,0.3038931,0.8252157,0.5213226,0,0,168.976,1,1,0,0.23900459,0.2483632,0,0.72683195,0.7314311,0.4101798,0.48782736000000004,0.4864683,0.5397321,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
35,0.2874176,0.7675824,0.4801648,0,0,195.503,1,1,0,0.23900459,0.2483632,0,0.72683195,0.7314311,0.4101798,0.48782736000000004,0.4864683,0.5397321,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
35,0.2672768,0.8070089,0.5397321,0,0,180.678,1,1,0,0.23900459,0.2483632,0,0.72683195,0.7314311,0.4101798,0.48782736000000004,0.4864683,0.5397321,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
36,0.1573742,0.6122595,0.45488529999999994,0,0,180.079,1,1,0,0.28524012,0.2552012,0,0.76010488,0.7394247,0.43421099999999996,0.47486476,0.4736599,0.5201956999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
36,0.422176,0.87056770000000006,0.44839170000000006,0,0,151.152,1,1,0,0.28524012,0.2552012,0,0.76010488,0.7394247,0.43421099999999996,0.47486476,0.4736599,0.5201956999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
36,0.2584076,0.7524257,0.49401809999999996,0,0,196.185,1,1,0,0.28524012,0.2552012,0,0.76010488,0.7394247,0.43421099999999996,0.47486476,0.4736599,0.5201956999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
36,0.25276,0.7298251,0.4770651,0,0,191.6,1,1,0,0.28524012,0.2552012,0,0.76010488,0.7394247,0.43421099999999996,0.47486476,0.4736599,0.5201956999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
36,0.1496732,0.6698689,0.5201956999999999,0,0,164.064,1,1,0,0.28524012,0.2552012,0,0.76010488,0.7394247,0.43421099999999996,0.47486476,0.4736599,0.5201956999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
36,0.2495155,0.7197702,0.4702547,0,0,210.178,1,1,0,0.28524012,0.2552012,0,0.76010488,0.7394247,0.43421099999999996,0.47486476,0.4736599,0.5201956999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
36,0.4148586,0.8757292,0.46087059999999996,0,0,162.89,1,1,0,0.28524012,0.2552012,0,0.76010488,0.7394247,0.43421099999999996,0.47486476,0.4736599,0.5201956999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
36,0.2211744,0.7185479,0.4973735,0,0,196.53,1,1,0,0.28524012,0.2552012,0,0.76010488,0.7394247,0.43421099999999996,0.47486476,0.4736599,0.5201956999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
36,0.4688193,0.9030303,0.43421099999999996,0,0,155.005,1,1,0,0.28524012,0.2552012,0,0.76010488,0.7394247,0.43421099999999996,0.47486476,0.4736599,0.5201956999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
36,0.2576424,0.7490243,0.4913819,0,0,196.729,1,1,0,0.28524012,0.2552012,0,0.76010488,0.7394247,0.43421099999999996,0.47486476,0.4736599,0.5201956999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
37,0.3957758,0.855,0.45922419999999997,0,0,179.002,1,1,0,0.29966629,0.31242274999999997,0,0.7974266,0.81408675,0.4564555,0.49776031,0.48483814999999997,0.6141236999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
37,0.2994319,0.7944005,0.4949686,0,0,199.465,1,1,0,0.29966629,0.31242274999999997,0,0.7974266,0.81408675,0.4564555,0.49776031,0.48483814999999997,0.6141236999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
37,0.1842261,0.6707192,0.48649309999999996,0,0,186.173,1,1,0,0.29966629,0.31242274999999997,0,0.7974266,0.81408675,0.4564555,0.49776031,0.48483814999999997,0.6141236999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
37,0.3604489,0.8362178,0.4757689,0,0,179.111,1,1,0,0.29966629,0.31242274999999997,0,0.7974266,0.81408675,0.4564555,0.49776031,0.48483814999999997,0.6141236999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
37,0.1466667,0.7607904,0.6141236999999999,0,0,162.507,1,1,0,0.29966629,0.31242274999999997,0,0.7974266,0.81408675,0.4564555,0.49776031,0.48483814999999997,0.6141236999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
37,0.3254136,0.8479197,0.5225061,0,0,167.639,1,1,0,0.29966629,0.31242274999999997,0,0.7974266,0.81408675,0.4564555,0.49776031,0.48483814999999997,0.6141236999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
37,0.2765927,0.7330482,0.4564555,0,0,211.044,1,1,0,0.29966629,0.31242274999999997,0,0.7974266,0.81408675,0.4564555,0.49776031,0.48483814999999997,0.6141236999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
37,0.2567085,0.7368994,0.4801909,0,0,201.71,1,1,0,0.29966629,0.31242274999999997,0,0.7974266,0.81408675,0.4564555,0.49776031,0.48483814999999997,0.6141236999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
37,0.3290841,0.833773,0.5046889,0,0,172.384,1,1,0,0.29966629,0.31242274999999997,0,0.7974266,0.81408675,0.4564555,0.49776031,0.48483814999999997,0.6141236999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
37,0.4223146,0.9054978,0.48318320000000003,0,0,153.311,1,1,0,0.29966629,0.31242274999999997,0,0.7974266,0.81408675,0.4564555,0.49776031,0.48483814999999997,0.6141236999999999,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
38,0.2190603,0.7464953,0.527435,0,0,190.084,1,1,0,0.28579684,0.278513,0,0.7706707500000001,0.7689423,0.4429644,0.48487391,0.48786070000000004,0.527435,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
38,0.2019897,0.6888507,0.48686100000000004,0,0,189.974,1,1,0,0.28579684,0.278513,0,0.7706707500000001,0.7689423,0.4429644,0.48487391,0.48786070000000004,0.527435,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
38,0.4234778,0.8901587,0.46668089999999995,0,0,148.028,1,1,0,0.28579684,0.278513,0,0.7706707500000001,0.7689423,0.4429644,0.48487391,0.48786070000000004,0.527435,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
38,0.295597,0.8072601,0.5116631,0,0,185.357,1,1,0,0.28579684,0.278513,0,0.7706707500000001,0.7689423,0.4429644,0.48487391,0.48786070000000004,0.527435,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
38,0.2747967,0.7856695,0.5108728,0,0,189.211,1,1,0,0.28579684,0.278513,0,0.7706707500000001,0.7689423,0.4429644,0.48487391,0.48786070000000004,0.527435,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
38,0.1835178,0.6264822,0.4429644,0,0,198.088,1,1,0,0.28579684,0.278513,0,0.7706707500000001,0.7689423,0.4429644,0.48487391,0.48786070000000004,0.527435,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
38,0.1808373,0.6308911,0.45005380000000006,0,0,188.692,1,1,0,0.28579684,0.278513,0,0.7706707500000001,0.7689423,0.4429644,0.48487391,0.48786070000000004,0.527435,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
38,0.2822293,0.7522151,0.4699858,0,0,207.555,1,1,0,0.28579684,0.278513,0,0.7706707500000001,0.7689423,0.4429644,0.48487391,0.48786070000000004,0.527435,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
38,0.4235769,0.9169388,0.4933619000000001,0,0,141.26,1,1,0,0.28579684,0.278513,0,0.7706707500000001,0.7689423,0.4429644,0.48487391,0.48786070000000004,0.527435,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
38,0.3728856,0.861746,0.48886040000000003,0,0,159.779,1,1,0,0.28579684,0.278513,0,0.7706707500000001,0.7689423,0.4429644,0.48487391,0.48786070000000004,0.527435,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
39,0.3900593,0.93,0.5399407,0,0,128.204,1,1,0,0.27044943,0.24517850000000002,0,0.77360852,0.7592197,0.41644110000000006,0.50315909,0.5140412,0.5800182,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
39,0.1494348,0.618444,0.4690092,0,0,165.994,1,1,0,0.27044943,0.24517850000000002,0,0.77360852,0.7592197,0.41644110000000006,0.50315909,0.5140412,0.5800182,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
39,0.3066485,0.8866667,0.5800182,0,0,153.56,1,1,0,0.27044943,0.24517850000000002,0,0.77360852,0.7592197,0.41644110000000006,0.50315909,0.5140412,0.5800182,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
39,0.2278321,0.7513346,0.5235025,0,0,197.883,1,1,0,0.27044943,0.24517850000000002,0,0.77360852,0.7592197,0.41644110000000006,0.50315909,0.5140412,0.5800182,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
39,0.4920113,0.9084524,0.41644110000000006,0,0,148.693,1,1,0,0.27044943,0.24517850000000002,0,0.77360852,0.7592197,0.41644110000000006,0.50315909,0.5140412,0.5800182,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
39,0.1916365,0.7155064,0.5238699,0,0,188.781,1,1,0,0.27044943,0.24517850000000002,0,0.77360852,0.7592197,0.41644110000000006,0.50315909,0.5140412,0.5800182,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
39,0.2814144,0.7729904,0.49157599999999996,0,0,199.105,1,1,0,0.27044943,0.24517850000000002,0,0.77360852,0.7592197,0.41644110000000006,0.50315909,0.5140412,0.5800182,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
39,0.2625249,0.7671048,0.5045799,0,0,207.192,1,1,0,0.27044943,0.24517850000000002,0,0.77360852,0.7592197,0.41644110000000006,0.50315909,0.5140412,0.5800182,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
39,0.1906409,0.7350733,0.5444324,0,0,177.879,1,1,0,0.27044943,0.24517850000000002,0,0.77360852,0.7592197,0.41644110000000006,0.50315909,0.5140412,0.5800182,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
39,0.2122916,0.6505126,0.43822099999999997,0,0,203.916,1,1,0,0.27044943,0.24517850000000002,0,0.77360852,0.7592197,0.41644110000000006,0.50315909,0.5140412,0.5800182,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
40,0.2679323,0.7624591,0.49452679999999993,0,0,209.907,1,0.9,0,0.252857914,0.26056144999999997,0,0.74620822,0.7836338,0.35751516,0.49335030599999996,0.5064104,0.5737355,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
40,0.1931483,0.6558993,0.46275099999999997,0,0,186.083,1,0.9,0,0.252857914,0.26056144999999997,0,0.74620822,0.7836338,0.35751516,0.49335030599999996,0.5064104,0.5737355,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
40,0.1588078,0.7238906,0.5650828000000001,0,0,159.52,1,0.9,0,0.252857914,0.26056144999999997,0,0.74620822,0.7836338,0.35751516,0.49335030599999996,0.5064104,0.5737355,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
40,0.07444444,0.4319596,0.35751516,0,0,143.484,0,0.9,0,0.252857914,0.26056144999999997,0,0.74620822,0.7836338,0.35751516,0.49335030599999996,0.5064104,0.5737355,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
40,0.3598589,0.7974956,0.4376367,0,0,203.381,1,0.9,0,0.252857914,0.26056144999999997,0,0.74620822,0.7836338,0.35751516,0.49335030599999996,0.5064104,0.5737355,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
40,0.251478,0.769772,0.518294,0,0,198.748,1,0.9,0,0.252857914,0.26056144999999997,0,0.74620822,0.7836338,0.35751516,0.49335030599999996,0.5064104,0.5737355,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
40,0.2615621,0.816057,0.5544949,0,0,170.703,1,0.9,0,0.252857914,0.26056144999999997,0,0.74620822,0.7836338,0.35751516,0.49335030599999996,0.5064104,0.5737355,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
40,0.2595608,0.8332963,0.5737355,0,0,169.585,1,0.9,0,0.252857914,0.26056144999999997,0,0.74620822,0.7836338,0.35751516,0.49335030599999996,0.5064104,0.5737355,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
40,0.3913747,0.8183311,0.42695639999999996,0,0,195.35,1,0.9,0,0.252857914,0.26056144999999997,0,0.74620822,0.7836338,0.35751516,0.49335030599999996,0.5064104,0.5737355,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
40,0.3104118,0.8529216,0.5425097999999999,0,0,153.063,1,0.9,0,0.252857914,0.26056144999999997,0,0.74620822,0.7836338,0.35751516,0.49335030599999996,0.5064104,0.5737355,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
41,0.2360593,0.7103509,0.47429160000000004,0,0,198.948,1,1,0,0.26715381,0.2653359,0,0.72147026,0.7241457,0.3967773,0.45431645,0.45618285000000003,0.4876533,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
41,0.2190658,0.6692675,0.45020170000000004,0,0,198.623,1,1,0,0.26715381,0.2653359,0,0.72147026,0.7241457,0.3967773,0.45431645,0.45618285000000003,0.4876533,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
41,0.1437711,0.6145622,0.4707910999999999,0,0,163.52,1,1,0,0.26715381,0.2653359,0,0.72147026,0.7241457,0.3967773,0.45431645,0.45618285000000003,0.4876533,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
41,0.1382251,0.5350024,0.3967773,0,0,165.776,1,1,0,0.26715381,0.2653359,0,0.72147026,0.7241457,0.3967773,0.45431645,0.45618285000000003,0.4876533,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
41,0.2346598,0.6964513,0.4617915,0,0,196.645,1,1,0,0.26715381,0.2653359,0,0.72147026,0.7241457,0.3967773,0.45431645,0.45618285000000003,0.4876533,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
41,0.3555992,0.8324564,0.4768572,0,0,173.152,1,1,0,0.26715381,0.2653359,0,0.72147026,0.7241457,0.3967773,0.45431645,0.45618285000000003,0.4876533,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
41,0.2946125,0.7822658,0.4876533,0,0,204.501,1,1,0,0.26715381,0.2653359,0,0.72147026,0.7241457,0.3967773,0.45431645,0.45618285000000003,0.4876533,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
41,0.3050179,0.7555921,0.4505742,0,0,205.045,1,1,0,0.26715381,0.2653359,0,0.72147026,0.7241457,0.3967773,0.45431645,0.45618285000000003,0.4876533,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
41,0.3074256,0.7379405,0.4305149,0,0,196.674,1,1,0,0.26715381,0.2653359,0,0.72147026,0.7241457,0.3967773,0.45431645,0.45618285000000003,0.4876533,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
41,0.4371018,0.8808135,0.44371170000000004,0,0,157.353,1,1,0,0.26715381,0.2653359,0,0.72147026,0.7241457,0.3967773,0.45431645,0.45618285000000003,0.4876533,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
42,0.2451255,0.7708486,0.5257231,0,0,185.822,1,1,0,0.26687285,0.2625446,0,0.75897407,0.7630607,0.4519055,0.49210122,0.48753104999999997,0.5257231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
42,0.3316663,0.7835718,0.4519055,0,0,211.247,1,1,0,0.26687285,0.2625446,0,0.75897407,0.7630607,0.4519055,0.49210122,0.48753104999999997,0.5257231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
42,0.2197307,0.7163917,0.49666099999999996,0,0,193.875,1,1,0,0.26687285,0.2625446,0,0.75897407,0.7630607,0.4519055,0.49210122,0.48753104999999997,0.5257231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
42,0.1816328,0.6600339,0.4784010999999999,0,0,189.41,1,1,0,0.26687285,0.2625446,0,0.75897407,0.7630607,0.4519055,0.49210122,0.48753104999999997,0.5257231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
42,0.3424995,0.8522064,0.5097069000000001,0,0,159.211,1,1,0,0.26687285,0.2625446,0,0.75897407,0.7630607,0.4519055,0.49210122,0.48753104999999997,0.5257231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
42,0.3115664,0.8153043,0.5037379,0,0,179.796,1,1,0,0.26687285,0.2625446,0,0.75897407,0.7630607,0.4519055,0.49210122,0.48753104999999997,0.5257231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
42,0.2475842,0.7259306,0.47834639999999995,0,0,193.793,1,1,0,0.26687285,0.2625446,0,0.75897407,0.7630607,0.4519055,0.49210122,0.48753104999999997,0.5257231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
42,0.277505,0.7552728,0.47776779999999996,0,0,198.629,1,1,0,0.26687285,0.2625446,0,0.75897407,0.7630607,0.4519055,0.49210122,0.48753104999999997,0.5257231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
42,0.3151529,0.7888948,0.4737419,0,0,196.68,1,1,0,0.26687285,0.2625446,0,0.75897407,0.7630607,0.4519055,0.49210122,0.48753104999999997,0.5257231,0.9785,0,0.264867179035,0.2594881,0,0.7472838429,0.7564237,0.31427577,0.482416663865,0.48104464999999996,0.6983731
